-----------------------------------------------------------------------
Generation 51

Pacman N°1
[Node 35 | Parent : 34 | Child : L | Depth : 13 | TerminalNode | Direction : LEFT]
[Node 36 | Parent : 34 | Child : R | Depth : 13 | TerminalNode | Direction : UP]
[Node 45 | Parent : 44 | Child : L | Depth : 13 | IfNode | Tester : CheckWallRightToPacman]
[Node 110 | Parent : 44 | Child : R | Depth : 13 | IfNode | Tester : CheckGhostDownToPacman]
[Node 46 | Parent : 45 | Child : L | Depth : 14 | TerminalNode | Direction : LEFT]
[Node 47 | Parent : 45 | Child : R | Depth : 14 | IfNode | Tester : CheckWallDownToPacman]
[Node 111 | Parent : 110 | Child : L | Depth : 14 | IfNode | Tester : CheckWallLeftToPacman]
[Node 120 | Parent : 110 | Child : R | Depth : 14 | IfNode | Tester : CheckWallRightToPacman]
[Node 48 | Parent : 47 | Child : L | Depth : 15 | IfNode | Tester : CheckGhostRightToPacman]
[Node 87 | Parent : 47 | Child : R | Depth : 15 | IfNode | Tester : CheckWallLeftToPacman]
[Node 112 | Parent : 111 | Child : L | Depth : 15 | IfNode | Tester : CheckGhostUpToPacman]
[Node 117 | Parent : 111 | Child : R | Depth : 15 | IfNode | Tester : CheckGhostIsClose]
[Node 121 | Parent : 120 | Child : L | Depth : 15 | IfNode | Tester : CheckPacgumRightToPacman]
[Node 124 | Parent : 120 | Child : R | Depth : 15 | IfNode | Tester : CheckWallRightToPacman]
[Node 49 | Parent : 48 | Child : L | Depth : 16 | IfNode | Tester : CheckWallDownToPacman]
[Node 52 | Parent : 48 | Child : R | Depth : 16 | IfNode | Tester : CheckWallRightToPacman]
[Node 88 | Parent : 87 | Child : L | Depth : 16 | IfNode | Tester : CheckPacgumLeftToPacman]
[Node 91 | Parent : 87 | Child : R | Depth : 16 | IfNode | Tester : CheckPacgumUpToPacman]
[Node 113 | Parent : 112 | Child : L | Depth : 16 | IfNode | Tester : CheckGhostUpToPacman]
[Node 116 | Parent : 112 | Child : R | Depth : 16 | TerminalNode | Direction : DOWN]
[Node 118 | Parent : 117 | Child : L | Depth : 16 | TerminalNode | Direction : LEFT]
[Node 119 | Parent : 117 | Child : R | Depth : 16 | TerminalNode | Direction : UP]
[Node 122 | Parent : 121 | Child : L | Depth : 16 | TerminalNode | Direction : UP]
[Node 123 | Parent : 121 | Child : R | Depth : 16 | TerminalNode | Direction : LEFT]
[Node 125 | Parent : 124 | Child : L | Depth : 16 | TerminalNode | Direction : UP]
[Node 126 | Parent : 124 | Child : R | Depth : 16 | TerminalNode | Direction : UP]
[Node 50 | Parent : 49 | Child : L | Depth : 17 | TerminalNode | Direction : DOWN]
[Node 51 | Parent : 49 | Child : R | Depth : 17 | TerminalNode | Direction : LEFT]
[Node 53 | Parent : 52 | Child : L | Depth : 17 | TerminalNode | Direction : UP]
[Node 54 | Parent : 52 | Child : R | Depth : 17 | IfNode | Tester : CheckPacgumUpToPacman]
[Node 89 | Parent : 88 | Child : L | Depth : 17 | TerminalNode | Direction : RIGHT]
[Node 90 | Parent : 88 | Child : R | Depth : 17 | TerminalNode | Direction : DOWN]
[Node 92 | Parent : 91 | Child : L | Depth : 17 | IfNode | Tester : CheckWallDownToPacman]
[Node 109 | Parent : 91 | Child : R | Depth : 17 | TerminalNode | Direction : RIGHT]
[Node 114 | Parent : 113 | Child : L | Depth : 17 | TerminalNode | Direction : LEFT]
[Node 115 | Parent : 113 | Child : R | Depth : 17 | TerminalNode | Direction : LEFT]
[Node 55 | Parent : 54 | Child : L | Depth : 18 | IfNode | Tester : CheckWallDownToPacman]
[Node 70 | Parent : 54 | Child : R | Depth : 18 | IfNode | Tester : CheckWallLeftToPacman]
[Node 93 | Parent : 92 | Child : L | Depth : 18 | IfNode | Tester : CheckGhostDownToPacman]
[Node 104 | Parent : 92 | Child : R | Depth : 18 | IfNode | Tester : CheckGhostIsClose]
[Node 56 | Parent : 55 | Child : L | Depth : 19 | IfNode | Tester : CheckWallRightToPacman]
[Node 69 | Parent : 55 | Child : R | Depth : 19 | TerminalNode | Direction : RIGHT]
[Node 71 | Parent : 70 | Child : L | Depth : 19 | IfNode | Tester : CheckWallDownToPacman]
[Node 78 | Parent : 70 | Child : R | Depth : 19 | IfNode | Tester : CheckPacgumDownToPacman]
[Node 94 | Parent : 93 | Child : L | Depth : 19 | IfNode | Tester : CheckPacgumIsClose]
[Node 101 | Parent : 93 | Child : R | Depth : 19 | IfNode | Tester : CheckPacgumRightToPacman]
[Node 105 | Parent : 104 | Child : L | Depth : 19 | IfNode | Tester : CheckGhostUpToPacman]
[Node 108 | Parent : 104 | Child : R | Depth : 19 | TerminalNode | Direction : RIGHT]
[Node 57 | Parent : 56 | Child : L | Depth : 20 | TerminalNode | Direction : LEFT]
[Node 58 | Parent : 56 | Child : R | Depth : 20 | IfNode | Tester : CheckWallDownToPacman]
[Node 72 | Parent : 71 | Child : L | Depth : 20 | IfNode | Tester : CheckGhostIsClose]
[Node 75 | Parent : 71 | Child : R | Depth : 20 | IfNode | Tester : CheckPacgumLeftToPacman]
[Node 79 | Parent : 78 | Child : L | Depth : 20 | TerminalNode | Direction : UP]
[Node 80 | Parent : 78 | Child : R | Depth : 20 | IfNode | Tester : CheckWallDownToPacman]
[Node 95 | Parent : 94 | Child : L | Depth : 20 | TerminalNode | Direction : LEFT]
[Node 96 | Parent : 94 | Child : R | Depth : 20 | IfNode | Tester : CheckGhostRightToPacman]
[Node 102 | Parent : 101 | Child : L | Depth : 20 | TerminalNode | Direction : RIGHT]
[Node 103 | Parent : 101 | Child : R | Depth : 20 | TerminalNode | Direction : LEFT]
[Node 106 | Parent : 105 | Child : L | Depth : 20 | TerminalNode | Direction : UP]
[Node 107 | Parent : 105 | Child : R | Depth : 20 | TerminalNode | Direction : RIGHT]
[Node 59 | Parent : 58 | Child : L | Depth : 21 | IfNode | Tester : CheckWallDownToPacman]
[Node 68 | Parent : 58 | Child : R | Depth : 21 | TerminalNode | Direction : UP]
[Node 73 | Parent : 72 | Child : L | Depth : 21 | TerminalNode | Direction : LEFT]
[Node 74 | Parent : 72 | Child : R | Depth : 21 | TerminalNode | Direction : UP]
[Node 76 | Parent : 75 | Child : L | Depth : 21 | TerminalNode | Direction : UP]
[Node 77 | Parent : 75 | Child : R | Depth : 21 | TerminalNode | Direction : DOWN]
[Node 81 | Parent : 80 | Child : L | Depth : 21 | TerminalNode | Direction : LEFT]
[Node 82 | Parent : 80 | Child : R | Depth : 21 | IfNode | Tester : CheckGhostIsClose]
[Node 97 | Parent : 96 | Child : L | Depth : 21 | TerminalNode | Direction : LEFT]
[Node 98 | Parent : 96 | Child : R | Depth : 21 | IfNode | Tester : CheckGhostUpToPacman]
[Node 60 | Parent : 59 | Child : L | Depth : 22 | IfNode | Tester : CheckGhostRightToPacman]
[Node 65 | Parent : 59 | Child : R | Depth : 22 | IfNode | Tester : CheckWallRightToPacman]
[Node 83 | Parent : 82 | Child : L | Depth : 22 | IfNode | Tester : CheckGhostUpToPacman]
[Node 86 | Parent : 82 | Child : R | Depth : 22 | TerminalNode | Direction : RIGHT]
[Node 99 | Parent : 98 | Child : L | Depth : 22 | TerminalNode | Direction : UP]
[Node 100 | Parent : 98 | Child : R | Depth : 22 | TerminalNode | Direction : RIGHT]
[Node 61 | Parent : 60 | Child : L | Depth : 23 | TerminalNode | Direction : LEFT]
[Node 62 | Parent : 60 | Child : R | Depth : 23 | IfNode | Tester : CheckGhostUpToPacman]
[Node 66 | Parent : 65 | Child : L | Depth : 23 | TerminalNode | Direction : UP]
[Node 67 | Parent : 65 | Child : R | Depth : 23 | TerminalNode | Direction : LEFT]
[Node 84 | Parent : 83 | Child : L | Depth : 23 | TerminalNode | Direction : UP]
[Node 85 | Parent : 83 | Child : R | Depth : 23 | TerminalNode | Direction : LEFT]
[Node 63 | Parent : 62 | Child : L | Depth : 24 | TerminalNode | Direction : UP]
[Node 64 | Parent : 62 | Child : R | Depth : 24 | TerminalNode | Direction : RIGHT]
************************************************************************
Pacman N°26
[Node 1 | Parent : ø | Child : ø | Depth : 0 | IfNode | Tester : CheckWallDownToPacman]
[Node 2 | Parent : 1 | Child : L | Depth : 1 | IfNode | Tester : CheckGhostDownToPacman]
[Node 43 | Parent : 1 | Child : R | Depth : 1 | IfNode | Tester : CheckGhostIsClose]
[Node 3 | Parent : 2 | Child : L | Depth : 2 | IfNode | Tester : CheckPacgumIsClose]
[Node 40 | Parent : 2 | Child : R | Depth : 2 | IfNode | Tester : CheckPacgumDownToPacman]
[Node 44 | Parent : 43 | Child : L | Depth : 2 | IfNode | Tester : CheckGhostUpToPacman]
[Node 47 | Parent : 43 | Child : R | Depth : 2 | IfNode | Tester : CheckGhostDownToPacman]
[Node 4 | Parent : 3 | Child : L | Depth : 3 | IfNode | Tester : CheckWallDownToPacman]
[Node 35 | Parent : 3 | Child : R | Depth : 3 | IfNode | Tester : CheckPacgumRightToPacman]
[Node 41 | Parent : 40 | Child : L | Depth : 3 | TerminalNode | Direction : UP]
[Node 42 | Parent : 40 | Child : R | Depth : 3 | TerminalNode | Direction : LEFT]
[Node 45 | Parent : 44 | Child : L | Depth : 3 | TerminalNode | Direction : UP]
[Node 46 | Parent : 44 | Child : R | Depth : 3 | TerminalNode | Direction : LEFT]
[Node 48 | Parent : 47 | Child : L | Depth : 3 | IfNode | Tester : CheckPacgumIsClose]
[Node 51 | Parent : 47 | Child : R | Depth : 3 | TerminalNode | Direction : UP]
[Node 5 | Parent : 4 | Child : L | Depth : 4 | IfNode | Tester : CheckGhostDownToPacman]
[Node 10 | Parent : 4 | Child : R | Depth : 4 | IfNode | Tester : CheckGhostLeftToPacman]
[Node 36 | Parent : 35 | Child : L | Depth : 4 | TerminalNode | Direction : LEFT]
[Node 37 | Parent : 35 | Child : R | Depth : 4 | IfNode | Tester : CheckGhostUpToPacman]
[Node 49 | Parent : 48 | Child : L | Depth : 4 | TerminalNode | Direction : LEFT]
[Node 50 | Parent : 48 | Child : R | Depth : 4 | TerminalNode | Direction : LEFT]
[Node 6 | Parent : 5 | Child : L | Depth : 5 | IfNode | Tester : CheckPacgumIsClose]
[Node 9 | Parent : 5 | Child : R | Depth : 5 | TerminalNode | Direction : UP]
[Node 11 | Parent : 10 | Child : L | Depth : 5 | IfNode | Tester : CheckWallDownToPacman]
[Node 14 | Parent : 10 | Child : R | Depth : 5 | IfNode | Tester : CheckGhostRightToPacman]
[Node 38 | Parent : 37 | Child : L | Depth : 5 | TerminalNode | Direction : UP]
[Node 39 | Parent : 37 | Child : R | Depth : 5 | TerminalNode | Direction : RIGHT]
[Node 7 | Parent : 6 | Child : L | Depth : 6 | TerminalNode | Direction : LEFT]
[Node 8 | Parent : 6 | Child : R | Depth : 6 | TerminalNode | Direction : LEFT]
[Node 12 | Parent : 11 | Child : L | Depth : 6 | TerminalNode | Direction : LEFT]
[Node 13 | Parent : 11 | Child : R | Depth : 6 | TerminalNode | Direction : RIGHT]
[Node 15 | Parent : 14 | Child : L | Depth : 6 | IfNode | Tester : CheckWallDownToPacman]
[Node 18 | Parent : 14 | Child : R | Depth : 6 | IfNode | Tester : CheckWallRightToPacman]
[Node 16 | Parent : 15 | Child : L | Depth : 7 | TerminalNode | Direction : DOWN]
[Node 17 | Parent : 15 | Child : R | Depth : 7 | TerminalNode | Direction : LEFT]
[Node 19 | Parent : 18 | Child : L | Depth : 7 | TerminalNode | Direction : UP]
[Node 20 | Parent : 18 | Child : R | Depth : 7 | IfNode | Tester : CheckPacgumIsClose]
[Node 21 | Parent : 20 | Child : L | Depth : 8 | IfNode | Tester : CheckWallDownToPacman]
[Node 32 | Parent : 20 | Child : R | Depth : 8 | IfNode | Tester : CheckPacgumRightToPacman]
[Node 22 | Parent : 21 | Child : L | Depth : 9 | IfNode | Tester : CheckGhostDownToPacman]
[Node 25 | Parent : 21 | Child : R | Depth : 9 | IfNode | Tester : CheckGhostLeftToPacman]
[Node 33 | Parent : 32 | Child : L | Depth : 9 | TerminalNode | Direction : LEFT]
[Node 34 | Parent : 32 | Child : R | Depth : 9 | TerminalNode | Direction : RIGHT]
[Node 23 | Parent : 22 | Child : L | Depth : 10 | TerminalNode | Direction : LEFT]
[Node 24 | Parent : 22 | Child : R | Depth : 10 | TerminalNode | Direction : UP]
[Node 26 | Parent : 25 | Child : L | Depth : 10 | IfNode | Tester : CheckWallDownToPacman]
[Node 29 | Parent : 25 | Child : R | Depth : 10 | IfNode | Tester : CheckWallLeftToPacman]
[Node 27 | Parent : 26 | Child : L | Depth : 11 | TerminalNode | Direction : LEFT]
[Node 28 | Parent : 26 | Child : R | Depth : 11 | TerminalNode | Direction : RIGHT]
[Node 30 | Parent : 29 | Child : L | Depth : 11 | TerminalNode | Direction : UP]
[Node 31 | Parent : 29 | Child : R | Depth : 11 | TerminalNode | Direction : RIGHT]
************************************************************************
Pacman N°27
[Node 1 | Parent : ø | Child : ø | Depth : 0 | IfNode | Tester : CheckWallDownToPacman]
[Node 2 | Parent : 1 | Child : L | Depth : 1 | IfNode | Tester : CheckGhostDownToPacman]
[Node 125 | Parent : 1 | Child : R | Depth : 1 | IfNode | Tester : CheckGhostIsClose]
[Node 3 | Parent : 2 | Child : L | Depth : 2 | IfNode | Tester : CheckPacgumIsClose]
[Node 122 | Parent : 2 | Child : R | Depth : 2 | IfNode | Tester : CheckPacgumRightToPacman]
[Node 126 | Parent : 125 | Child : L | Depth : 2 | IfNode | Tester : CheckGhostUpToPacman]
[Node 129 | Parent : 125 | Child : R | Depth : 2 | TerminalNode | Direction : RIGHT]
[Node 4 | Parent : 3 | Child : L | Depth : 3 | TerminalNode | Direction : LEFT]
[Node 5 | Parent : 3 | Child : R | Depth : 3 | IfNode | Tester : CheckPacgumDownToPacman]
[Node 123 | Parent : 122 | Child : L | Depth : 3 | TerminalNode | Direction : RIGHT]
[Node 124 | Parent : 122 | Child : R | Depth : 3 | TerminalNode | Direction : LEFT]
[Node 127 | Parent : 126 | Child : L | Depth : 3 | TerminalNode | Direction : UP]
[Node 128 | Parent : 126 | Child : R | Depth : 3 | TerminalNode | Direction : RIGHT]
[Node 6 | Parent : 5 | Child : L | Depth : 4 | TerminalNode | Direction : LEFT]
[Node 7 | Parent : 5 | Child : R | Depth : 4 | IfNode | Tester : CheckWallUpToPacman]
[Node 8 | Parent : 7 | Child : L | Depth : 5 | IfNode | Tester : CheckWallRightToPacman]
[Node 109 | Parent : 7 | Child : R | Depth : 5 | IfNode | Tester : CheckGhostDownToPacman]
[Node 9 | Parent : 8 | Child : L | Depth : 6 | TerminalNode | Direction : LEFT]
[Node 10 | Parent : 8 | Child : R | Depth : 6 | IfNode | Tester : CheckWallDownToPacman]
[Node 110 | Parent : 109 | Child : L | Depth : 6 | IfNode | Tester : CheckWallLeftToPacman]
[Node 119 | Parent : 109 | Child : R | Depth : 6 | IfNode | Tester : CheckPacgumRightToPacman]
[Node 11 | Parent : 10 | Child : L | Depth : 7 | IfNode | Tester : CheckGhostRightToPacman]
[Node 106 | Parent : 10 | Child : R | Depth : 7 | IfNode | Tester : CheckWallDownToPacman]
[Node 111 | Parent : 110 | Child : L | Depth : 7 | IfNode | Tester : CheckGhostUpToPacman]
[Node 116 | Parent : 110 | Child : R | Depth : 7 | IfNode | Tester : CheckGhostIsClose]
[Node 120 | Parent : 119 | Child : L | Depth : 7 | TerminalNode | Direction : RIGHT]
[Node 121 | Parent : 119 | Child : R | Depth : 7 | TerminalNode | Direction : LEFT]
[Node 12 | Parent : 11 | Child : L | Depth : 8 | IfNode | Tester : CheckWallDownToPacman]
[Node 15 | Parent : 11 | Child : R | Depth : 8 | IfNode | Tester : CheckGhostDownToPacman]
[Node 107 | Parent : 106 | Child : L | Depth : 8 | TerminalNode | Direction : LEFT]
[Node 108 | Parent : 106 | Child : R | Depth : 8 | TerminalNode | Direction : UP]
[Node 112 | Parent : 111 | Child : L | Depth : 8 | IfNode | Tester : CheckGhostUpToPacman]
[Node 115 | Parent : 111 | Child : R | Depth : 8 | TerminalNode | Direction : DOWN]
[Node 117 | Parent : 116 | Child : L | Depth : 8 | TerminalNode | Direction : LEFT]
[Node 118 | Parent : 116 | Child : R | Depth : 8 | TerminalNode | Direction : UP]
[Node 13 | Parent : 12 | Child : L | Depth : 9 | TerminalNode | Direction : DOWN]
[Node 14 | Parent : 12 | Child : R | Depth : 9 | TerminalNode | Direction : UP]
[Node 16 | Parent : 15 | Child : L | Depth : 9 | IfNode | Tester : CheckPacgumIsClose]
[Node 99 | Parent : 15 | Child : R | Depth : 9 | IfNode | Tester : CheckPacgumDownToPacman]
[Node 113 | Parent : 112 | Child : L | Depth : 9 | TerminalNode | Direction : LEFT]
[Node 114 | Parent : 112 | Child : R | Depth : 9 | TerminalNode | Direction : LEFT]
[Node 17 | Parent : 16 | Child : L | Depth : 10 | IfNode | Tester : CheckWallDownToPacman]
[Node 44 | Parent : 16 | Child : R | Depth : 10 | IfNode | Tester : CheckPacgumRightToPacman]
[Node 100 | Parent : 99 | Child : L | Depth : 10 | TerminalNode | Direction : UP]
[Node 101 | Parent : 99 | Child : R | Depth : 10 | IfNode | Tester : CheckPacgumUpToPacman]
[Node 18 | Parent : 17 | Child : L | Depth : 11 | IfNode | Tester : CheckGhostDownToPacman]
[Node 27 | Parent : 17 | Child : R | Depth : 11 | IfNode | Tester : CheckGhostIsClose]
[Node 45 | Parent : 44 | Child : L | Depth : 11 | IfNode | Tester : CheckGhostRightToPacman]
[Node 56 | Parent : 44 | Child : R | Depth : 11 | IfNode | Tester : CheckGhostLeftToPacman]
[Node 102 | Parent : 101 | Child : L | Depth : 11 | IfNode | Tester : CheckWallUpToPacman]
[Node 105 | Parent : 101 | Child : R | Depth : 11 | TerminalNode | Direction : UP]
[Node 19 | Parent : 18 | Child : L | Depth : 12 | IfNode | Tester : CheckWallDownToPacman]
[Node 24 | Parent : 18 | Child : R | Depth : 12 | IfNode | Tester : CheckPacgumRightToPacman]
[Node 28 | Parent : 27 | Child : L | Depth : 12 | IfNode | Tester : CheckPacgumDownToPacman]
[Node 43 | Parent : 27 | Child : R | Depth : 12 | TerminalNode | Direction : LEFT]
[Node 46 | Parent : 45 | Child : L | Depth : 12 | IfNode | Tester : CheckGhostUpToPacman]
[Node 49 | Parent : 45 | Child : R | Depth : 12 | IfNode | Tester : CheckWallRightToPacman]
[Node 57 | Parent : 56 | Child : L | Depth : 12 | IfNode | Tester : CheckPacgumUpToPacman]
[Node 96 | Parent : 56 | Child : R | Depth : 12 | IfNode | Tester : CheckGhostDownToPacman]
[Node 103 | Parent : 102 | Child : L | Depth : 12 | TerminalNode | Direction : LEFT]
[Node 104 | Parent : 102 | Child : R | Depth : 12 | TerminalNode | Direction : RIGHT]
[Node 20 | Parent : 19 | Child : L | Depth : 13 | IfNode | Tester : CheckGhostUpToPacman]
[Node 23 | Parent : 19 | Child : R | Depth : 13 | TerminalNode | Direction : UP]
[Node 25 | Parent : 24 | Child : L | Depth : 13 | TerminalNode | Direction : RIGHT]
[Node 26 | Parent : 24 | Child : R | Depth : 13 | TerminalNode | Direction : LEFT]
[Node 29 | Parent : 28 | Child : L | Depth : 13 | TerminalNode | Direction : UP]
[Node 30 | Parent : 28 | Child : R | Depth : 13 | IfNode | Tester : CheckWallDownToPacman]
[Node 47 | Parent : 46 | Child : L | Depth : 13 | TerminalNode | Direction : LEFT]
[Node 48 | Parent : 46 | Child : R | Depth : 13 | TerminalNode | Direction : LEFT]
[Node 50 | Parent : 49 | Child : L | Depth : 13 | IfNode | Tester : CheckPacgumRightToPacman]
[Node 53 | Parent : 49 | Child : R | Depth : 13 | IfNode | Tester : CheckGhostDownToPacman]
[Node 58 | Parent : 57 | Child : L | Depth : 13 | IfNode | Tester : CheckWallLeftToPacman]
[Node 95 | Parent : 57 | Child : R | Depth : 13 | TerminalNode | Direction : UP]
[Node 97 | Parent : 96 | Child : L | Depth : 13 | TerminalNode | Direction : LEFT]
[Node 98 | Parent : 96 | Child : R | Depth : 13 | TerminalNode | Direction : RIGHT]
[Node 21 | Parent : 20 | Child : L | Depth : 14 | TerminalNode | Direction : LEFT]
[Node 22 | Parent : 20 | Child : R | Depth : 14 | TerminalNode | Direction : RIGHT]
[Node 31 | Parent : 30 | Child : L | Depth : 14 | IfNode | Tester : CheckPacgumIsClose]
[Node 42 | Parent : 30 | Child : R | Depth : 14 | TerminalNode | Direction : UP]
[Node 51 | Parent : 50 | Child : L | Depth : 14 | TerminalNode | Direction : UP]
[Node 52 | Parent : 50 | Child : R | Depth : 14 | TerminalNode | Direction : RIGHT]
[Node 54 | Parent : 53 | Child : L | Depth : 14 | TerminalNode | Direction : DOWN]
[Node 55 | Parent : 53 | Child : R | Depth : 14 | TerminalNode | Direction : LEFT]
[Node 59 | Parent : 58 | Child : L | Depth : 14 | IfNode | Tester : CheckWallDownToPacman]
[Node 66 | Parent : 58 | Child : R | Depth : 14 | IfNode | Tester : CheckPacgumDownToPacman]
[Node 32 | Parent : 31 | Child : L | Depth : 15 | TerminalNode | Direction : LEFT]
[Node 33 | Parent : 31 | Child : R | Depth : 15 | IfNode | Tester : CheckPacgumIsClose]
[Node 60 | Parent : 59 | Child : L | Depth : 15 | IfNode | Tester : CheckGhostIsClose]
[Node 63 | Parent : 59 | Child : R | Depth : 15 | IfNode | Tester : CheckPacgumLeftToPacman]
[Node 67 | Parent : 66 | Child : L | Depth : 15 | TerminalNode | Direction : UP]
[Node 68 | Parent : 66 | Child : R | Depth : 15 | IfNode | Tester : CheckGhostLeftToPacman]
[Node 34 | Parent : 33 | Child : L | Depth : 16 | IfNode | Tester : CheckPacgumIsClose]
[Node 37 | Parent : 33 | Child : R | Depth : 16 | IfNode | Tester : CheckGhostUpToPacman]
[Node 61 | Parent : 60 | Child : L | Depth : 16 | TerminalNode | Direction : LEFT]
[Node 62 | Parent : 60 | Child : R | Depth : 16 | TerminalNode | Direction : UP]
[Node 64 | Parent : 63 | Child : L | Depth : 16 | TerminalNode | Direction : UP]
[Node 65 | Parent : 63 | Child : R | Depth : 16 | TerminalNode | Direction : DOWN]
[Node 69 | Parent : 68 | Child : L | Depth : 16 | IfNode | Tester : CheckWallDownToPacman]
[Node 92 | Parent : 68 | Child : R | Depth : 16 | IfNode | Tester : CheckWallLeftToPacman]
[Node 35 | Parent : 34 | Child : L | Depth : 17 | TerminalNode | Direction : DOWN]
[Node 36 | Parent : 34 | Child : R | Depth : 17 | TerminalNode | Direction : LEFT]
[Node 38 | Parent : 37 | Child : L | Depth : 17 | TerminalNode | Direction : UP]
[Node 39 | Parent : 37 | Child : R | Depth : 17 | IfNode | Tester : CheckWallLeftToPacman]
[Node 70 | Parent : 69 | Child : L | Depth : 17 | IfNode | Tester : CheckWallDownToPacman]
[Node 77 | Parent : 69 | Child : R | Depth : 17 | IfNode | Tester : CheckWallLeftToPacman]
[Node 93 | Parent : 92 | Child : L | Depth : 17 | TerminalNode | Direction : RIGHT]
[Node 94 | Parent : 92 | Child : R | Depth : 17 | TerminalNode | Direction : RIGHT]
[Node 40 | Parent : 39 | Child : L | Depth : 18 | TerminalNode | Direction : RIGHT]
[Node 41 | Parent : 39 | Child : R | Depth : 18 | TerminalNode | Direction : RIGHT]
[Node 71 | Parent : 70 | Child : L | Depth : 18 | IfNode | Tester : CheckPacgumLeftToPacman]
[Node 74 | Parent : 70 | Child : R | Depth : 18 | IfNode | Tester : CheckGhostDownToPacman]
[Node 78 | Parent : 77 | Child : L | Depth : 18 | TerminalNode | Direction : LEFT]
[Node 79 | Parent : 77 | Child : R | Depth : 18 | IfNode | Tester : CheckWallRightToPacman]
[Node 72 | Parent : 71 | Child : L | Depth : 19 | TerminalNode | Direction : RIGHT]
[Node 73 | Parent : 71 | Child : R | Depth : 19 | TerminalNode | Direction : RIGHT]
[Node 75 | Parent : 74 | Child : L | Depth : 19 | TerminalNode | Direction : LEFT]
[Node 76 | Parent : 74 | Child : R | Depth : 19 | TerminalNode | Direction : UP]
[Node 80 | Parent : 79 | Child : L | Depth : 19 | IfNode | Tester : CheckGhostRightToPacman]
[Node 91 | Parent : 79 | Child : R | Depth : 19 | TerminalNode | Direction : LEFT]
[Node 81 | Parent : 80 | Child : L | Depth : 20 | IfNode | Tester : CheckWallDownToPacman]
[Node 84 | Parent : 80 | Child : R | Depth : 20 | IfNode | Tester : CheckWallRightToPacman]
[Node 82 | Parent : 81 | Child : L | Depth : 21 | TerminalNode | Direction : DOWN]
[Node 83 | Parent : 81 | Child : R | Depth : 21 | TerminalNode | Direction : LEFT]
[Node 85 | Parent : 84 | Child : L | Depth : 21 | TerminalNode | Direction : UP]
[Node 86 | Parent : 84 | Child : R | Depth : 21 | IfNode | Tester : CheckPacgumUpToPacman]
[Node 87 | Parent : 1 | Child : R | Depth : 22 | IfNode | Tester : CheckWallDownToPacman]
[Node 90 | Parent : 86 | Child : R | Depth : 22 | TerminalNode | Direction : UP]
[Node 88 | Parent : 87 | Child : L | Depth : 23 | TerminalNode | Direction : DOWN]
[Node 89 | Parent : 87 | Child : R | Depth : 23 | TerminalNode | Direction : RIGHT]
************************************************************************
Pacman N°28
[Node 1 | Parent : ø | Child : ø | Depth : 0 | IfNode | Tester : CheckWallDownToPacman]
[Node 2 | Parent : 1 | Child : L | Depth : 1 | IfNode | Tester : CheckGhostDownToPacman]
[Node 25 | Parent : 1 | Child : R | Depth : 1 | IfNode | Tester : CheckWallDownToPacman]
[Node 3 | Parent : 2 | Child : L | Depth : 2 | IfNode | Tester : CheckPacgumIsClose]
[Node 22 | Parent : 2 | Child : R | Depth : 2 | IfNode | Tester : CheckPacgumDownToPacman]
[Node 26 | Parent : 25 | Child : L | Depth : 2 | TerminalNode | Direction : DOWN]
[Node 27 | Parent : 25 | Child : R | Depth : 2 | TerminalNode | Direction : RIGHT]
[Node 4 | Parent : 3 | Child : L | Depth : 3 | IfNode | Tester : CheckWallDownToPacman]
[Node 15 | Parent : 3 | Child : R | Depth : 3 | IfNode | Tester : CheckPacgumRightToPacman]
[Node 23 | Parent : 22 | Child : L | Depth : 3 | TerminalNode | Direction : UP]
[Node 24 | Parent : 22 | Child : R | Depth : 3 | TerminalNode | Direction : LEFT]
[Node 5 | Parent : 4 | Child : L | Depth : 4 | IfNode | Tester : CheckGhostDownToPacman]
[Node 10 | Parent : 4 | Child : R | Depth : 4 | IfNode | Tester : CheckGhostIsClose]
[Node 16 | Parent : 15 | Child : L | Depth : 4 | TerminalNode | Direction : LEFT]
[Node 17 | Parent : 15 | Child : R | Depth : 4 | IfNode | Tester : CheckGhostLeftToPacman]
[Node 6 | Parent : 5 | Child : L | Depth : 5 | IfNode | Tester : CheckPacgumIsClose]
[Node 9 | Parent : 5 | Child : R | Depth : 5 | TerminalNode | Direction : UP]
[Node 11 | Parent : 10 | Child : L | Depth : 5 | TerminalNode | Direction : DOWN]
[Node 12 | Parent : 10 | Child : R | Depth : 5 | IfNode | Tester : CheckPacgumIsClose]
[Node 18 | Parent : 17 | Child : L | Depth : 5 | IfNode | Tester : CheckPacgumUpToPacman]
[Node 21 | Parent : 17 | Child : R | Depth : 5 | TerminalNode | Direction : RIGHT]
[Node 7 | Parent : 6 | Child : L | Depth : 6 | TerminalNode | Direction : LEFT]
[Node 8 | Parent : 6 | Child : R | Depth : 6 | TerminalNode | Direction : LEFT]
[Node 13 | Parent : 12 | Child : L | Depth : 6 | TerminalNode | Direction : LEFT]
[Node 14 | Parent : 12 | Child : R | Depth : 6 | TerminalNode | Direction : LEFT]
[Node 19 | Parent : 18 | Child : L | Depth : 6 | TerminalNode | Direction : LEFT]
[Node 20 | Parent : 18 | Child : R | Depth : 6 | TerminalNode | Direction : LEFT]
************************************************************************
Pacman N°29
[Node 1 | Parent : ø | Child : ø | Depth : 0 | IfNode | Tester : CheckWallDownToPacman]
